countryIsoCode,country,indexCode,index,dimension,indicatorCode,indicator,year,value,note
SAU,Saudi Arabia,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2019,11.286,
SAU,Saudi Arabia,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2019,0.669,
SAU,Saudi Arabia,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,19.868,
SAU,Saudi Arabia,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,80.132,
SAU,Saudi Arabia,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,69.112,
SAU,Saudi Arabia,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,77.75,
SDN,Sudan,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,84.673,
SDN,Sudan,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2019,0.504,
SDN,Sudan,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2019,36.015,
SDN,Sudan,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2019,1.919,
SDN,Sudan,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,8.385,
SDN,Sudan,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2019,8.148,
SDN,Sudan,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2019,8.62,
SDN,Sudan,GDI,Gender Development Index,,gdi,Gender Development Index (value),2019,0.866,
SDN,Sudan,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.561,
SDN,Sudan,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2019,1941.412,
SDN,Sudan,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2019,5938.822,
SDN,Sudan,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,3939.34,
SDN,Sudan,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.521,
SDN,Sudan,GDI,Gender Development Index,,hdi_f,HDI female,2019,0.476,
SDN,Sudan,GDI,Gender Development Index,,hdi_m,HDI male,2019,0.549,
SDN,Sudan,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2019,0.331,
SDN,Sudan,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2019,42.45,
SDN,Sudan,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2019,39.337,
SDN,Sudan,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2019,26.258,
SDN,Sudan,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,65.876,
SDN,Sudan,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2019,68.388,
SDN,Sudan,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2019,63.432,
SDN,Sudan,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,26.96,
SDN,Sudan,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,67.27,
SDN,Sudan,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2019,36.468,
SDN,Sudan,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2019,4.551,
SDN,Sudan,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,297.986,
SDN,Sudan,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,3.82,
SDN,Sudan,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2019,3.422,
SDN,Sudan,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2019,4.21,
SDN,Sudan,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2019,0.511,
SDN,Sudan,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,31.042,
SDN,Sudan,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,68.958,
SDN,Sudan,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,16.42,
SDN,Sudan,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,20.12,
SEN,Senegal,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,68.488,
SEN,Senegal,MPI,Multidimensional Poverty Index,Standard of Living,assets,Assets (%),2019,1.284,Survey: DHS
SEN,Senegal,MPI,Multidimensional Poverty Index,Health,child_mortality,Child mortality (%),2019,3.696,Survey: DHS
SEN,Senegal,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2019,0.795,
SEN,Senegal,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2019,35.209,
SEN,Senegal,MPI,Multidimensional Poverty Index,Standard of Living,cooking_fuel,Cooking fuel (%),2019,9.932,Survey: DHS
SEN,Senegal,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2019,2.529,
SEN,Senegal,MPI,Multidimensional Poverty Index,Standard of Living,drinking_water,Drinking water (%),2019,3.324,Survey: DHS
SEN,Senegal,MPI,Multidimensional Poverty Index,Standard of Living,electricity,Electricity (%),2019,5.455,Survey: DHS
SEN,Senegal,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,8.913,
SEN,Senegal,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2019,9.363,
SEN,Senegal,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2019,8.475,
SEN,Senegal,GDI,Gender Development Index,,gdi,Gender Development Index (value),2019,0.88,
SEN,Senegal,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.51,
SEN,Senegal,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2019,1735.524,
SEN,Senegal,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2019,5005.851,
SEN,Senegal,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,3342.12,
SEN,Senegal,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.514,
SEN,Senegal,GDI,Gender Development Index,,hdi_f,HDI female,2019,0.476,
SEN,Senegal,GDI,Gender Development Index,,hdi_m,HDI male,2019,0.54,
SEN,Senegal,MPI,Multidimensional Poverty Index,Standard of Living,housing,Housing (%),2019,4.761,Survey: DHS
SEN,Senegal,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2019,0.328,
SEN,Senegal,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2019,47.135,
SEN,Senegal,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2019,39.284,
SEN,Senegal,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2019,19.208,
SEN,Senegal,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,68.526,
SEN,Senegal,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2019,70.954,
SEN,Senegal,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2019,65.947,
SEN,Senegal,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,37.48,
SEN,Senegal,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,64.53,
SEN,Senegal,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2019,36.187,
SEN,Senegal,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2019,5.796,
SEN,Senegal,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,257.611,
SEN,Senegal,MPI,Multidimensional Poverty Index,,mpi_rank,MPI Value (Range: 0 to 1),2019,0.263,Survey: DHS
SEN,Senegal,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,2.841,
SEN,Senegal,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2019,2.24,
SEN,Senegal,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2019,3.683,
SEN,Senegal,MPI,Multidimensional Poverty Index,Health,nutrition,Nutrition (%),2019,17.002,Survey: DHS
SEN,Senegal,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2019,0.501,
SEN,Senegal,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,41.818,
SEN,Senegal,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,58.182,
SEN,Senegal,MPI,Multidimensional Poverty Index,Standard of Living,sanitation,Sanitation (%),2019,6.1,Survey: DHS
SEN,Senegal,MPI,Multidimensional Poverty Index,Education,school_attendance,School attendance (%),2019,27.821,Survey: DHS
SEN,Senegal,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,8.95,
SEN,Senegal,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,18.168,
SEN,Senegal,MPI,Multidimensional Poverty Index,Education,years_of_schooling,Years of schooling (%),2019,20.626,Survey: DHS
SGP,Singapore,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,2.512,
SGP,Singapore,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2019,5.758,
SGP,Singapore,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2019,12.664,
SGP,Singapore,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2019,17.143,
SGP,Singapore,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,16.741,
SGP,Singapore,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2019,16.918,
SGP,Singapore,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2019,16.624,
SGP,Singapore,GDI,Gender Development Index,,gdi,Gender Development Index (value),2019,0.991,
SGP,Singapore,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.05,
SGP,Singapore,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2019,79087.624,
SGP,Singapore,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2019,93182.618,
SGP,Singapore,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,86455.565,
SGP,Singapore,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.945,
SGP,Singapore,GDI,Gender Development Index,,hdi_f,HDI female,2019,0.941,
SGP,Singapore,GDI,Gender Development Index,,hdi_m,HDI male,2019,0.95,
SGP,Singapore,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2019,0.82,
SGP,Singapore,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2019,9.652,
SGP,Singapore,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2019,25.935,
SGP,Singapore,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2019,2.404,
SGP,Singapore,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,83.758,
SGP,Singapore,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2019,85.909,
SGP,Singapore,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2019,81.581,
SGP,Singapore,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,61.12,
SGP,Singapore,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,75.39,
SGP,Singapore,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2019,13.228,
SGP,Singapore,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2019,37.557,
SGP,Singapore,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,6.247,
SGP,Singapore,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,11.85,
SGP,Singapore,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2019,11.521,
SGP,Singapore,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2019,12.211,
SGP,Singapore,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2019,0.783,
SGP,Singapore,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,23,
SGP,Singapore,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,77,
SGP,Singapore,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,79.419,
SGP,Singapore,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,85.199,
SLB,Solomon Islands,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,61.363,
SLB,Solomon Islands,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2019,0.434,
SLB,Solomon Islands,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,10.328,
SLB,Solomon Islands,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2019,10.987,
SLB,Solomon Islands,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2019,9.777,
SLB,Solomon Islands,GDI,Gender Development Index,,gdi,Gender Development Index (value),2019,0.952,
SLB,Solomon Islands,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2019,2239.044,
SLB,Solomon Islands,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2019,2922.472,
SLB,Solomon Islands,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,2588.387,
SLB,Solomon Islands,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.568,
SLB,Solomon Islands,GDI,Gender Development Index,,hdi_f,HDI female,2019,0.558,
SLB,Solomon Islands,GDI,Gender Development Index,,hdi_m,HDI male,2019,0.586,
SLB,Solomon Islands,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2019,22.543,
SLB,Solomon Islands,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2019,12.743,
SLB,Solomon Islands,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,70.382,
SLB,Solomon Islands,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2019,71.9,
SLB,Solomon Islands,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2019,69.032,
SLB,Solomon Islands,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,79.95,
SLB,Solomon Islands,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,85.31,
SLB,Solomon Islands,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,127.182,
SLB,Solomon Islands,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,5.851,
SLB,Solomon Islands,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2019,5.463,
SLB,Solomon Islands,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2019,6.811,
SLB,Solomon Islands,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,4.082,
SLB,Solomon Islands,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,95.918,
SLE,Sierra Leone,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,106.727,
SLE,Sierra Leone,MPI,Multidimensional Poverty Index,Standard of Living,assets,Assets (%),2019,6.678,Survey: DHS
SLE,Sierra Leone,MPI,Multidimensional Poverty Index,Health,child_mortality,Child mortality (%),2019,5.486,Survey: DHS
SLE,Sierra Leone,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2019,0.125,
SLE,Sierra Leone,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2019,40.101,
SLE,Sierra Leone,MPI,Multidimensional Poverty Index,Standard of Living,cooking_fuel,Cooking fuel (%),2019,11.208,Survey: DHS
SLE,Sierra Leone,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2019,0.875,
SLE,Sierra Leone,MPI,Multidimensional Poverty Index,Standard of Living,drinking_water,Drinking water (%),2019,6.778,Survey: DHS
SLE,Sierra Leone,MPI,Multidimensional Poverty Index,Standard of Living,electricity,Electricity (%),2019,10.432,Survey: DHS
SLE,Sierra Leone,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,8.969,
SLE,Sierra Leone,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2019,9.316,
SLE,Sierra Leone,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2019,8.621,
SLE,Sierra Leone,GDI,Gender Development Index,,gdi,Gender Development Index (value),2019,0.893,
SLE,Sierra Leone,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.615,
SLE,Sierra Leone,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2019,1373.198,
SLE,Sierra Leone,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2019,1895.476,
SLE,Sierra Leone,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,1634.794,
SLE,Sierra Leone,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.457,
SLE,Sierra Leone,GDI,Gender Development Index,,hdi_f,HDI female,2019,0.432,
SLE,Sierra Leone,GDI,Gender Development Index,,hdi_m,HDI male,2019,0.484,
SLE,Sierra Leone,MPI,Multidimensional Poverty Index,Standard of Living,housing,Housing (%),2019,7.617,Survey: DHS
SLE,Sierra Leone,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2019,0.273,
SLE,Sierra Leone,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2019,47.503,
SLE,Sierra Leone,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2019,35.925,
SLE,Sierra Leone,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2019,36.874,
SLE,Sierra Leone,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,60.255,
SLE,Sierra Leone,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2019,61.554,
SLE,Sierra Leone,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2019,58.941,
SLE,Sierra Leone,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,50.45,
SLE,Sierra Leone,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,56.4,
SLE,Sierra Leone,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2019,40.263,
SLE,Sierra Leone,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2019,2.254,
SLE,Sierra Leone,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,435.236,
SLE,Sierra Leone,MPI,Multidimensional Poverty Index,,mpi_rank,MPI Value (Range: 0 to 1),2019,0.293,Survey: DHS
SLE,Sierra Leone,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,3.503,
SLE,Sierra Leone,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2019,2.395,
SLE,Sierra Leone,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2019,4.796,
SLE,Sierra Leone,MPI,Multidimensional Poverty Index,Health,nutrition,Nutrition (%),2019,17.484,Survey: DHS
SLE,Sierra Leone,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2019,0.453,
SLE,Sierra Leone,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,12.329,
SLE,Sierra Leone,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,87.671,
SLE,Sierra Leone,MPI,Multidimensional Poverty Index,Standard of Living,sanitation,Sanitation (%),2019,10.264,Survey: DHS
SLE,Sierra Leone,MPI,Multidimensional Poverty Index,Education,school_attendance,School attendance (%),2019,8.754,Survey: DHS
SLE,Sierra Leone,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,14.361,
SLE,Sierra Leone,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,33.407,
SLE,Sierra Leone,MPI,Multidimensional Poverty Index,Education,years_of_schooling,Years of schooling (%),2019,15.299,Survey: DHS
SLV,El Salvador,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,57.808,
SLV,El Salvador,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2019,1.202,
SLV,El Salvador,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2019,19.158,
SLV,El Salvador,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2019,3.254,
SLV,El Salvador,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,11.881,
SLV,El Salvador,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2019,12.048,
SLV,El Salvador,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2019,11.738,
SLV,El Salvador,GDI,Gender Development Index,,gdi,Gender Development Index (value),2019,0.977,
SLV,El Salvador,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.358,
SLV,El Salvador,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2019,6604.044,
SLV,El Salvador,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2019,10741.237,
SLV,El Salvador,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,8575.427,
SLV,El Salvador,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.676,
SLV,El Salvador,GDI,Gender Development Index,,hdi_f,HDI female,2019,0.666,
SLV,El Salvador,GDI,Gender Development Index,,hdi_m,HDI male,2019,0.682,
SLV,El Salvador,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2019,0.544,
SLV,El Salvador,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2019,23.267,
SLV,El Salvador,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2019,24.32,
SLV,El Salvador,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2019,9.887,
SLV,El Salvador,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,72.559,
SLV,El Salvador,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2019,76.776,
SLV,El Salvador,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2019,68.009,
SLV,El Salvador,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,46.31,
SLV,El Salvador,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,78.02,
SLV,El Salvador,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2019,19.527,
SLV,El Salvador,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2019,6.848,
SLV,El Salvador,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,38.856,
SLV,El Salvador,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,7.112,
SLV,El Salvador,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2019,6.742,
SLV,El Salvador,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2019,7.567,
SLV,El Salvador,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2019,0.654,
SLV,El Salvador,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,30.952,
SLV,El Salvador,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,69.048,
SLV,El Salvador,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,42.99,
SLV,El Salvador,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,50.92,
SMR,San Marino,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,3.489,
SMR,San Marino,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,12.094,
SMR,San Marino,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2019,11.783,
SMR,San Marino,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2019,12.437,
SMR,San Marino,GDI,Gender Development Index,,gdi,Gender Development Index (value),2019,0.97,
SMR,San Marino,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2019,48256.718,
SMR,San Marino,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2019,62124.191,
SMR,San Marino,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,55012.432,
SMR,San Marino,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.861,
SMR,San Marino,GDI,Gender Development Index,,hdi_f,HDI female,2019,0.848,
SMR,San Marino,GDI,Gender Development Index,,hdi_m,HDI male,2019,0.875,
SMR,San Marino,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2019,5.557,
SMR,San Marino,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2019,2.713,
SMR,San Marino,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,82.986,
SMR,San Marino,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2019,84.376,
SMR,San Marino,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2019,81.518,
SMR,San Marino,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,71.53,
SMR,San Marino,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,72.58,
SMR,San Marino,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,10.661,
SMR,San Marino,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2019,10.798,
SMR,San Marino,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2019,10.607,
SMR,San Marino,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,25,
