countryIsoCode,country,indexCode,index,dimension,indicatorCode,indicator,year,value
USA,United States,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2010,13.039
USA,United States,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2010,0.719
USA,United States,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,16.822
USA,United States,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,83.178
USA,United States,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,94.934
USA,United States,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,94.593
UZB,Uzbekistan,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,21.669
UZB,Uzbekistan,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2010,3.763
UZB,Uzbekistan,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2010,3.852
UZB,Uzbekistan,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2010,11.558
UZB,Uzbekistan,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2010,11.453
UZB,Uzbekistan,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2010,11.659
UZB,Uzbekistan,GDI,Gender Development Index,,gdi,Gender Development Index (value),2010,0.959
UZB,Uzbekistan,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.271
UZB,Uzbekistan,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2010,4041.924
UZB,Uzbekistan,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2010,5948.267
UZB,Uzbekistan,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2010,4994.238
UZB,Uzbekistan,HDI,Human Development Index,,hdi,Human Development Index (value),2010,0.675
UZB,Uzbekistan,GDI,Gender Development Index,,hdi_f,HDI female,2010,0.66
UZB,Uzbekistan,GDI,Gender Development Index,,hdi_m,HDI male,2010,0.688
UZB,Uzbekistan,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2010,1.934
UZB,Uzbekistan,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2010,15.984
UZB,Uzbekistan,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2010,69.235
UZB,Uzbekistan,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2010,71.813
UZB,Uzbekistan,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2010,66.655
UZB,Uzbekistan,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,66.57
UZB,Uzbekistan,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,74.63
UZB,Uzbekistan,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2010,3.887
UZB,Uzbekistan,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,37.771
UZB,Uzbekistan,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2010,10.974
UZB,Uzbekistan,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2010,10.766
UZB,Uzbekistan,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2010,11.193
UZB,Uzbekistan,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2010,0.649
UZB,Uzbekistan,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,19.2
UZB,Uzbekistan,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,80.8
UZB,Uzbekistan,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,99.867
UZB,Uzbekistan,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,99.905
VCT,Saint Vincent and the Grenadines,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,65.682
VCT,Saint Vincent and the Grenadines,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2010,2.011
VCT,Saint Vincent and the Grenadines,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2010,14.012
VCT,Saint Vincent and the Grenadines,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2010,14.386
VCT,Saint Vincent and the Grenadines,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2010,13.656
VCT,Saint Vincent and the Grenadines,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2010,11252.484
VCT,Saint Vincent and the Grenadines,HDI,Human Development Index,,hdi,Human Development Index (value),2010,0.756
VCT,Saint Vincent and the Grenadines,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2010,11.963
VCT,Saint Vincent and the Grenadines,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2010,74.718
VCT,Saint Vincent and the Grenadines,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2010,77.55
VCT,Saint Vincent and the Grenadines,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2010,72.24
VCT,Saint Vincent and the Grenadines,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,44.629
VCT,Saint Vincent and the Grenadines,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2010,9.925
VCT,Saint Vincent and the Grenadines,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2010,9.681
VCT,Saint Vincent and the Grenadines,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2010,10.169
VCT,Saint Vincent and the Grenadines,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,14.286
VCT,Saint Vincent and the Grenadines,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,85.714
VEN,Venezuela (Bolivarian Republic of),GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,96.868
VEN,Venezuela (Bolivarian Republic of),PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2010,6.593
VEN,Venezuela (Bolivarian Republic of),PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2010,8.959
VEN,Venezuela (Bolivarian Republic of),HDI,Human Development Index,,eys,Expected Years of Schooling (years),2010,14.077
VEN,Venezuela (Bolivarian Republic of),GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2010,15.166
VEN,Venezuela (Bolivarian Republic of),GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2010,12.771
VEN,Venezuela (Bolivarian Republic of),GDI,Gender Development Index,,gdi,Gender Development Index (value),2010,1.03
VEN,Venezuela (Bolivarian Republic of),GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.489
VEN,Venezuela (Bolivarian Republic of),GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2010,13933.083
VEN,Venezuela (Bolivarian Republic of),GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2010,23497.091
VEN,Venezuela (Bolivarian Republic of),HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2010,18703.222
VEN,Venezuela (Bolivarian Republic of),HDI,Human Development Index,,hdi,Human Development Index (value),2010,0.759
VEN,Venezuela (Bolivarian Republic of),GDI,Gender Development Index,,hdi_f,HDI female,2010,0.767
VEN,Venezuela (Bolivarian Republic of),GDI,Gender Development Index,,hdi_m,HDI male,2010,0.745
VEN,Venezuela (Bolivarian Republic of),IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2010,20.185
VEN,Venezuela (Bolivarian Republic of),IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2010,11.4
VEN,Venezuela (Bolivarian Republic of),HDI,Human Development Index,,le,Life Expectancy at Birth (years),2010,72.89
VEN,Venezuela (Bolivarian Republic of),GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2010,77.139
VEN,Venezuela (Bolivarian Republic of),GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2010,68.918
VEN,Venezuela (Bolivarian Republic of),GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,49.49
VEN,Venezuela (Bolivarian Republic of),GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,78.39
VEN,Venezuela (Bolivarian Republic of),PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2010,13.014
VEN,Venezuela (Bolivarian Republic of),GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,112.201
VEN,Venezuela (Bolivarian Republic of),HDI,Human Development Index,,mys,Mean Years of Schooling (years),2010,8.688
VEN,Venezuela (Bolivarian Republic of),GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2010,8.977
VEN,Venezuela (Bolivarian Republic of),GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2010,8.386
VEN,Venezuela (Bolivarian Republic of),PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2010,0.691
VEN,Venezuela (Bolivarian Republic of),GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,16.97
VEN,Venezuela (Bolivarian Republic of),GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,83.03
VEN,Venezuela (Bolivarian Republic of),GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,58.25
VEN,Venezuela (Bolivarian Republic of),GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,51.81
VNM,Viet Nam,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,34.991
VNM,Viet Nam,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2010,1.597
VNM,Viet Nam,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2010,18.685
VNM,Viet Nam,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2010,4.142
VNM,Viet Nam,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2010,12.514
VNM,Viet Nam,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2010,12.705
VNM,Viet Nam,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2010,12.324
VNM,Viet Nam,GDI,Gender Development Index,,gdi,Gender Development Index (value),2010,0.994
VNM,Viet Nam,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.363
VNM,Viet Nam,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2010,5386.32
VNM,Viet Nam,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2010,6924.608
VNM,Viet Nam,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2010,6143.898
VNM,Viet Nam,HDI,Human Development Index,,hdi,Human Development Index (value),2010,0.676
VNM,Viet Nam,GDI,Gender Development Index,,hdi_f,HDI female,2010,0.673
VNM,Viet Nam,GDI,Gender Development Index,,hdi_m,HDI male,2010,0.677
VNM,Viet Nam,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2010,0.548
VNM,Viet Nam,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2010,16.578
VNM,Viet Nam,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2010,25.184
VNM,Viet Nam,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2010,14.291
VNM,Viet Nam,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2010,73.513
VNM,Viet Nam,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2010,78.264
VNM,Viet Nam,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2010,68.784
VNM,Viet Nam,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,71.57
VNM,Viet Nam,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,81.05
VNM,Viet Nam,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2010,18.935
VNM,Viet Nam,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2010,8.67
VNM,Viet Nam,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,87.62
VNM,Viet Nam,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2010,7.627
VNM,Viet Nam,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2010,7.134
VNM,Viet Nam,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2010,8.177
VNM,Viet Nam,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2010,0.648
VNM,Viet Nam,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,25.761
VNM,Viet Nam,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,74.239
VNM,Viet Nam,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,59.618
VNM,Viet Nam,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,71.055
VUT,Vanuatu,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,70.606
VUT,Vanuatu,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2010,0.493
VUT,Vanuatu,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2010,18.832
VUT,Vanuatu,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2010,10.686
VUT,Vanuatu,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2010,10.344
VUT,Vanuatu,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2010,11.028
VUT,Vanuatu,GDI,Gender Development Index,,gdi,Gender Development Index (value),2010,0.925
VUT,Vanuatu,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2010,2262.603
VUT,Vanuatu,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2010,3481.112
VUT,Vanuatu,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2010,2878.324
VUT,Vanuatu,HDI,Human Development Index,,hdi,Human Development Index (value),2010,0.578
VUT,Vanuatu,GDI,Gender Development Index,,hdi_f,HDI female,2010,0.554
VUT,Vanuatu,GDI,Gender Development Index,,hdi_m,HDI male,2010,0.599
VUT,Vanuatu,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2010,0.469
VUT,Vanuatu,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2010,17.493
VUT,Vanuatu,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2010,22.8
VUT,Vanuatu,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2010,16.203
VUT,Vanuatu,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2010,69.617
VUT,Vanuatu,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2010,72.056
VUT,Vanuatu,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2010,67.599
VUT,Vanuatu,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,58.09
VUT,Vanuatu,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,70.73
VUT,Vanuatu,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2010,18.858
VUT,Vanuatu,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,93.055
VUT,Vanuatu,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2010,6.052
VUT,Vanuatu,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2010,5.579
VUT,Vanuatu,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2010,6.402
VUT,Vanuatu,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,3.846
VUT,Vanuatu,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,96.154
WSM,Samoa,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,44.112
WSM,Samoa,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2010,0.941
WSM,Samoa,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2010,12.023
WSM,Samoa,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2010,12.462
WSM,Samoa,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2010,11.624
WSM,Samoa,GDI,Gender Development Index,,gdi,Gender Development Index (value),2010,0.926
WSM,Samoa,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2010,2720.527
WSM,Samoa,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2010,7989.267
WSM,Samoa,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2010,5429.02
WSM,Samoa,HDI,Human Development Index,,hdi,Human Development Index (value),2010,0.704
WSM,Samoa,GDI,Gender Development Index,,hdi_f,HDI female,2010,0.668
WSM,Samoa,GDI,Gender Development Index,,hdi_m,HDI male,2010,0.721
WSM,Samoa,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2010,26.075
WSM,Samoa,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2010,11.724
WSM,Samoa,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2010,72.249
WSM,Samoa,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2010,75.048
WSM,Samoa,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2010,69.702
WSM,Samoa,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,25.34
WSM,Samoa,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,59.71
WSM,Samoa,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,61.595
WSM,Samoa,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2010,11.604
WSM,Samoa,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2010,11.736
WSM,Samoa,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2010,11.477
WSM,Samoa,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,8.163
WSM,Samoa,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,91.837
YEM,Yemen,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,77.304
YEM,Yemen,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2010,1.039
YEM,Yemen,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2010,31.67
YEM,Yemen,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2010,2.218
YEM,Yemen,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2010,8.018
YEM,Yemen,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2010,6.746
YEM,Yemen,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2010,9.235
YEM,Yemen,GDI,Gender Development Index,,gdi,Gender Development Index (value),2010,0.668
YEM,Yemen,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.792
YEM,Yemen,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2010,809.117
YEM,Yemen,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2010,6427.497
YEM,Yemen,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2010,3651.69
YEM,Yemen,HDI,Human Development Index,,hdi,Human Development Index (value),2010,0.496
YEM,Yemen,GDI,Gender Development Index,,hdi_f,HDI female,2010,0.375
YEM,Yemen,GDI,Gender Development Index,,hdi_m,HDI male,2010,0.561
YEM,Yemen,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2010,0.334
YEM,Yemen,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2010,48.09
YEM,Yemen,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2010,21.376
YEM,Yemen,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2010,25.543
YEM,Yemen,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2010,67.28
YEM,Yemen,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2010,69.397
YEM,Yemen,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2010,65.165
YEM,Yemen,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,9.97
YEM,Yemen,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,67.11
YEM,Yemen,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2010,32.661
YEM,Yemen,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2010,4.222
YEM,Yemen,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,156.65
YEM,Yemen,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2010,2.6
YEM,Yemen,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2010,1.31
YEM,Yemen,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2010,3.81
YEM,Yemen,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2010,0.485
YEM,Yemen,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,0.728
YEM,Yemen,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,99.272
YEM,Yemen,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,8.56
YEM,Yemen,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,26.67
ZAF,South Africa,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,67.824
ZAF,South Africa,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2010,8.941
ZAF,South Africa,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2010,8.741
ZAF,South Africa,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2010,13.5
ZAF,South Africa,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2010,13.751
ZAF,South Africa,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2010,13.249
ZAF,South Africa,GDI,Gender Development Index,,gdi,Gender Development Index (value),2010,0.967
ZAF,South Africa,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.456
ZAF,South Africa,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2010,10107.145
ZAF,South Africa,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2010,16549.943
ZAF,South Africa,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2010,13208.49
ZAF,South Africa,HDI,Human Development Index,,hdi,Human Development Index (value),2010,0.675
ZAF,South Africa,GDI,Gender Development Index,,hdi_f,HDI female,2010,0.661
ZAF,South Africa,GDI,Gender Development Index,,hdi_m,HDI male,2010,0.684
ZAF,South Africa,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2010,67.588
ZAF,South Africa,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2010,25.219
ZAF,South Africa,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2010,58.899
ZAF,South Africa,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2010,61.266
ZAF,South Africa,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2010,56.067
ZAF,South Africa,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,46.92
ZAF,South Africa,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,62.06
ZAF,South Africa,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2010,8.311
ZAF,South Africa,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,219.061
ZAF,South Africa,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2010,9.669
ZAF,South Africa,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2010,9.42
ZAF,South Africa,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2010,9.952
ZAF,South Africa,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2010,0.616
ZAF,South Africa,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,42.731
ZAF,South Africa,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,57.269
ZAF,South Africa,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,70.219
ZAF,South Africa,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,74.534
ZMB,Zambia,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,133.273
ZMB,Zambia,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2010,0.226
ZMB,Zambia,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2010,37.515
ZMB,Zambia,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2010,1.515
ZMB,Zambia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2010,10.992
ZMB,Zambia,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2010,10.331
ZMB,Zambia,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2010,11.7
